DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,onstreaminject_HRS,BORE_WI_VOL
12-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0
13-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0
14-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
15-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0
16-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0
17-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0
18-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0
19-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.567,0,0,0,0,0
20-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.614,0,0,0,0,0
21-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0
22-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.994,0,0,0,0,0
23-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,1.395,0,0,0,0,0
24-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,1.907,0,0,0,0,0
25-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,2.884,0,0,0,0,0
26-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,3.805,0,0,0,0,0
27-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,4.606,0,0,0,0,0
28-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,5.447,0,0,0,0,0
29-Feb-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,6.364,0,0,0,0,0
01-Mar-08,5351,15/9-F-14,0,0,0,0,0.001,0,0,0,7.275,0,0,0,0,0
02-Mar-08,5351,15/9-F-14,0,0,0,0,0.001,0,0,0,8.118,0,0,0,0,0
03-Mar-08,5351,15/9-F-14,0,0,0,0,0.004,0,0,0.003,8.949,0,0,0,0,0
04-Mar-08,5351,15/9-F-14,0,0,0,0,0.006,0,0,0.006,9.721,0,0,0,0,0
05-Mar-08,5351,15/9-F-14,0,0,0,0,0.004,0,0,0,10.784,0,0,0,0,0
06-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,11.911,0,0,0,0,0
07-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,12.875,0,0,0,0,0
08-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,13.912,0,0,0,0,0
09-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,14.996,0,0,0,0,0
10-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,15.854,0,0,0,0,0
11-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,16.275,0,0,0,0,0
12-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,16.493,0,0,0,0,0
13-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,17.866,0,0,0,0,0
14-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,25.396,0,0,0,0,0
15-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.419,0,0,0,0,0
16-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.159,0,0,0,0,0
17-Mar-08,5351,15/9-F-14,0,0,0,0,0.002,0,0,0.001,30.957,0,0,0,0,0
18-Mar-08,5351,15/9-F-14,0,0,0,0,0.002,0,0,0.001,30.901,0,0,0,0,0
19-Mar-08,5351,15/9-F-14,0,0,0,0,0.001,0,0,0,30.564,0,0,0,0,0
20-Mar-08,5351,15/9-F-14,0,0,0,0,0.001,0,0,0,30.316,0,0,0,0,0
21-Mar-08,5351,15/9-F-14,0,0,0,0,0.001,0,0,0.001,30.229,0,0,0,0,0
22-Mar-08,5351,15/9-F-14,0,0,0,0,0.003,0,0,0.002,30.395,0,0,0,0,0
23-Mar-08,5351,15/9-F-14,0,0,0,0,0.007,0,0,0.007,30.501,0,0,0,0,0
24-Mar-08,5351,15/9-F-14,0,0,0,0,0.01,0,0,0.009,30.51,0,0,0,0,0
25-Mar-08,5351,15/9-F-14,0,0,0,0,0.007,0,0,0.008,30.581,0,0,0,0,0
26-Mar-08,5351,15/9-F-14,0,0,0,0,0.002,0,0,0.002,17.857,0,0,0,0,0
27-Mar-08,5351,15/9-F-14,0,0,0,0,0.004,0,0,0.003,1.484,0,0,0,0,0
28-Mar-08,5351,15/9-F-14,0,0,0,0,0.002,0,0,0.001,1.137,0,0,0,0,0
29-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,26.06,0,0,0,0,0
30-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,21.266,0,0,0,0,0
31-Mar-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0
01-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.421,0,0,0,0,0
02-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.706,0,0,0,0,0
03-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.683,0,0,0,0,0
04-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.71,0,0,0,0,0
05-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.816,0,0,0,0,0
06-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.579,0,0,0,0,0
07-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.378,0,0,0,0,0
08-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.394,0,0,0,0,0
09-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.075,0,0,0,0,0
10-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.262,0,0,0,0,0
11-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.233,0,0,0,0,0
12-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,17.796,0,0,0,0,0
13-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,2.292,0,0,0,0,0
14-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,11.35,0,0,0,0,0
15-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,28.723,0,0,0,0,0
16-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.106,0,0,0,0,0
17-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,25.25,0,0,0,0,0
18-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.034,0,0,0,0,0
19-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,27.274,0,0,0,0,0
20-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.158,0,0,0,0,0
21-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.193,0,0,0,0,0
22-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.226,0,0,0,0,0
23-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.181,0,0,0,10,166
24-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.188,0,0,0,24,3565
25-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.223,0,0,0,24,6917
26-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.234,0,0,0,18.65,6618
27-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,23.66,0,0,0,15.96,4507
29-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.788,0,0,0,5,1450
30-Apr-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,8.144,0,0,0,21.04,6530
01-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,18.244,0,0,0,24,6999
02-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0,0,0,0,23.23,6761
03-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.133,0,0,0,23.83,7389
04-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.607,0,0,0,24,8000
05-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.493,0,0,0,22.75,6492
06-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.227,0,0,0,24,7008
07-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.238,0,0,0,24,7008
08-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.353,0,0,0,24,7008
09-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.735,0,0,0,24,7008
10-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.752,0,0,0,24,7008
11-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.761,0,0,0,24,7008
12-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.783,0,0,0,24,7008
13-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.832,0,0,0,24,7008
14-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.819,0,0,0,24,7005
15-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,32.057,0,0,0,24,7800
16-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,32.847,0,0,0,24,7900
17-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,32.844,0,0,0,24,8000
18-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,32.224,0,0,0,24,8000
19-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.854,0,0,0,24,8000
20-May-08,5351,15/9-F-14,0,117.499,19.175,117.499,0,0,0,0,31.894,0,0,0,24,8000
21-May-08,5351,15/9-F-14,0,240.009,39.158,240.009,0,0,0,0,31.878,0,0,0,24,8000
22-May-08,5351,15/9-F-14,0,97.364,15.885,97.364,0,0,0,0,31.878,0,0,0,24,7570
23-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.88,0,0,0,24,6858
24-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.882,0,0,0,24,6954
25-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.88,0,0,0,24,7710
26-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.882,0,0,0,24,7924
27-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.881,0,0,0,24,7780
28-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.881,0,0,0,24,7780
29-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.887,0,0,0,24,7892
30-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.515,0,0,0,20.19,6460
31-May-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,4.475,0,0,0,0,0
01-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,4.039,0,0,0,0,0
02-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,11.15,0,0,0,16,5000
03-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,14.079,0,0,0,14.15,4280
04-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.47,0,0,0,24,7825
05-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.868,0,0,0,24,8000
06-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.867,0,0,0,24,8000
07-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.899,0,0,0,24,8000
08-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.872,0,0,0,24,8000
09-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.887,0,0,0,24,8000
10-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.889,0,0,0,19,6185
11-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.902,0,0,0,0,0
12-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.898,0,0,0,6.5,2013
13-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.897,0,0,0,24,8250
14-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,20.873,0,0,0,19.5,6594
15-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,29.802,0,0,0,24,9000
16-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.882,0,0,0,24,8965
17-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.868,0,0,0,24,8976
18-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.904,0,0,0,24,8977
19-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.915,0,0,0,24,8989
20-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,30.865,0,0,0,21.17,7477
21-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,31.843,0,0,0,24,8928
22-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,12.848,0,0,0,24,8981
23-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.556,0,0,0,24,9014
24-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0.266,0,0,0,24,9009
25-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,1.045,0,0,0,21.67,8433
26-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,2.44,0,0,0,18.5,6216
27-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,2.778,0,0,0,24,8911
28-Jun-08,5351,15/9-F-14,0,0,0,0,0,0,0,0,0,0,0,0,7.83,2520
29-Jun-08,5351,15/9-F-14,0,0.857,2.16,0.857,0,0,0,0,0,0,0,0,22.5,8250
30-Jun-08,5351,15/9-F-14,0,149.555,51.038,149.555,0,0,0,0,3.126,0,0,0,24,9011
01-Jul-08,5351,15/9-F-14,0,260.199,94.095,256.721,0.982,0,3.478,0,6.89,0,0,0,20.67,7488
02-Jul-08,5351,15/9-F-14,0,261.104,94.24,256.211,6.22,0,4.893,14.342,8.195,0,0,0,24,9129
03-Jul-08,5351,15/9-F-14,0,264.616,94.363,263.346,5.09,0,1.27,14.825,14.955,0,0,0,24,8523
04-Jul-08,5351,15/9-F-14,0,255.964,94.45,253.578,5.09,0,2.386,14.937,16.83,0,0,0,24,8102
05-Jul-08,5351,15/9-F-14,0,262.051,94.351,259.098,5.09,0,2.953,14.876,18.542,0,0,0,24,9168
06-Jul-08,5351,15/9-F-14,0,260.47,91.872,248.369,5.09,0,12.1,15.184,11.097,0,0,0,24,8830
07-Jul-08,5351,15/9-F-14,0,255.439,92.326,245.661,5.09,0,9.778,14.614,14.475,0,0,0,24,9259
08-Jul-08,5351,15/9-F-14,0,259.084,93.96,247.358,5.09,0,11.726,14.789,13.261,0,0,0,24,9259
09-Jul-08,5351,15/9-F-14,0,266.396,93.461,230.79,5.09,0,35.606,15.049,9.47,0,0,0,24,9250
10-Jul-08,5351,15/9-F-14,0,267.518,93.086,255.886,5.09,0,11.632,14.865,13.481,0,0,0,9.75,3575
11-Jul-08,5351,15/9-F-14,0,266.364,99.407,212.621,5.09,0,53.743,21.563,36.475,0,0,0,4.33,1096
12-Jul-08,5351,15/9-F-14,0,267.681,96.168,245.908,5.09,0,21.773,17.068,21.676,0,0,0,1.58,295
13-Jul-08,5351,15/9-F-14,24,260.867,103.293,160.152,11.256,21.05299,100.715,52.382,69.539,1735,252235,4,0,0
14-Jul-08,5351,15/9-F-14,5.57,256.248,104.018,156.65,18.756,27.22346,99.598,71.115,68.016,592,88949,1,0,0
15-Jul-08,5351,15/9-F-14,24,254.983,103.967,156.333,11.756,27.27795,98.65,67.591,66.949,2532,373786,6,9.98,2275
16-Jul-08,5351,15/9-F-14,24,251.476,104.211,155.817,11.756,30.65055,95.659,73.782,63.664,3031,447840,9,24,9000
17-Jul-08,5351,15/9-F-14,24,249.346,104.339,155.761,11.756,32.56254,93.585,78.035,61.338,3288,474614,8,24,9065
18-Jul-08,5351,15/9-F-14,24,251.502,104.334,155.279,11.756,30.05159,96.223,75.75,64.305,2780,410360,11,24,9047
19-Jul-08,5351,15/9-F-14,24,251.509,104.354,155.36,11.756,30.08393,96.149,75.335,64.164,2774,420865,6,24,9180
20-Jul-08,5351,15/9-F-14,24,251.458,104.378,155.352,11.756,30.11795,96.106,75.617,64.128,2791,408766,6,24,9048
21-Jul-08,5351,15/9-F-14,24,251.724,104.399,155.234,11.756,29.83064,96.49,76.078,64.56,2743,402200,6,24,9155
22-Jul-08,5351,15/9-F-14,24,251.858,104.407,155.172,11.756,29.74821,96.686,77.017,64.77,2717,399221,6,24,9135
23-Jul-08,5351,15/9-F-14,24,251.915,104.43,155.182,11.756,29.66841,96.734,77.137,64.775,2746,403771,6,22.5,8498
24-Jul-08,5351,15/9-F-14,24,251.851,104.441,155.193,11.756,29.78614,96.658,76.883,64.949,2763,413310,6,24,9204
25-Jul-08,5351,15/9-F-14,24,251.87,104.459,155.582,11.756,29.72171,96.288,71.983,64.82,2764,402430,6,24,9177
26-Jul-08,5351,15/9-F-14,24,251.855,104.472,155.417,11.756,29.78664,96.437,73.848,64.94,2759,404995,6,24,9056
27-Jul-08,5351,15/9-F-14,24,251.915,104.469,155.416,11.756,29.783,96.499,74.985,65.006,2732,400145,6,24,9255
28-Jul-08,5351,15/9-F-14,24,251.951,104.496,155.368,11.756,29.80663,96.583,75.898,65.069,2763,405191,6,24,9274
29-Jul-08,5351,15/9-F-14,24,252.589,104.497,155.282,11.756,28.81352,97.307,75.369,65.835,2671,391243,9,24,9274
30-Jul-08,5351,15/9-F-14,24,246.954,104.611,157.469,11.756,35.30217,89.486,77.973,57.458,3553,519135,8,24,9247
31-Jul-08,5351,15/9-F-14,24,247.192,104.67,157.411,11.756,35.46481,89.781,77.685,57.77,3550,519804,6,24,9165
01-Aug-08,5351,15/9-F-14,24,250.435,104.621,155.986,11.756,32.30934,94.45,76.96,62.753,3119,457662,5,24,9175
02-Aug-08,5351,15/9-F-14,24,250.541,104.62,160.501,11.756,30.76135,90.04,74.146,59.902,3058,449223,4,24,9175
03-Aug-08,5351,15/9-F-14,24,250.443,104.629,156.152,11.756,32.19678,94.291,75.897,63.265,3111,455831,5,24,9222
04-Aug-08,5351,15/9-F-14,22.5,250.179,104.558,155.993,11.756,32.18583,94.186,76.065,62.485,3019,441240,5,24,9226
05-Aug-08,5351,15/9-F-14,24,250.292,104.644,156.185,11.756,32.30931,94.106,75.514,62.394,3136,457772,5,24,7773
06-Aug-08,5351,15/9-F-14,7.79,251.121,104.63,156.136,11.756,29.15268,94.985,77.05,63.305,911,134051,1,7.69,2788
08-Aug-08,5351,15/9-F-14,11.4,259.488,103.413,161.462,11.756,17.48128,98.026,43.066,68.702,725,99368,1,18,1390
09-Aug-08,5351,15/9-F-14,24,247.845,104.611,157.202,11.756,34.38381,90.643,76.168,58.424,3821,526297,6,24,9086
10-Aug-08,5351,15/9-F-14,24,244.981,104.701,157.209,11.756,36.27033,87.773,78.811,55.201,4149,575330,6,24,9309
11-Aug-08,5351,15/9-F-14,24,244.312,104.716,156.917,11.756,36.24301,87.395,79.229,54.723,4118,570959,6,23.8,8892
12-Aug-08,5351,15/9-F-14,24,244.052,104.717,156.772,11.756,36.02009,87.281,77.396,54.619,4127,575616,6,24,9009
13-Aug-08,5351,15/9-F-14,24,243.907,104.711,156.307,11.756,35.57455,87.599,77.916,55.024,3941,549953,8,24,9011
14-Aug-08,5351,15/9-F-14,24,244.31,104.685,156.2,11.756,34.36407,88.11,77.269,55.653,3676,549991,23,24,9010
15-Aug-08,5351,15/9-F-14,24,244.306,104.693,155.468,11.756,34.16528,88.838,78.998,56.165,3603,539412,38,24,9041
16-Aug-08,5351,15/9-F-14,24,242.792,104.701,155.86,11.756,35.46934,86.932,75.759,54.478,3579,522217,31,24,9044
17-Aug-08,5351,15/9-F-14,24,241.218,104.708,155.74,11.756,36.30399,85.478,77.232,52.842,3723,543934,37,24,6834
18-Aug-08,5351,15/9-F-14,24,240.453,104.708,155.209,11.756,36.16918,85.244,79.482,52.67,3666,553186,12,24,8943
19-Aug-08,5351,15/9-F-14,24,239.369,104.708,154.996,11.756,36.4747,84.373,80.007,51.782,3720,560845,7,24,9052
20-Aug-08,5351,15/9-F-14,24,238.403,104.716,154.734,11.756,36.58263,83.668,80.074,51.031,4033,589849,8,24,9085
21-Aug-08,5351,15/9-F-14,17.88,237.672,104.728,154.697,11.756,36.32352,82.975,78.764,50.387,2911,423612,6,24,7070
22-Aug-08,5351,15/9-F-14,0,255.611,100.776,255.611,0,0,0,26.44,0.022,0,0,0,24,9170
23-Aug-08,5351,15/9-F-14,0,256.769,99.632,256.749,0,0,0.021,17.538,0.004,0,0,0,24,8954
24-Aug-08,5351,15/9-F-14,0,257.789,99.116,257.789,0,0,0.001,15.086,0.024,0,0,0,24,9316
25-Aug-08,5351,15/9-F-14,0,258.763,98.786,258.763,0,0,0,15.512,0.03,0,0,0,24,9197
26-Aug-08,5351,15/9-F-14,0,259.726,98.553,259.726,0,0,0,16.122,0.042,0,0,0,23,7481
27-Aug-08,5351,15/9-F-14,0,260.339,98.355,260.328,0,0,0.011,15.681,0.029,0,0,0,4,184
28-Aug-08,5351,15/9-F-14,0,260.32,98.178,224.465,0,0,35.856,22.396,35.827,0,0,0,18.21,1592
29-Aug-08,5351,15/9-F-14,0,260.273,98.053,160.482,0,0,99.791,19.003,99.756,0,0,0,16.54,1048
30-Aug-08,5351,15/9-F-14,0,260.24,97.959,172.766,0,0,87.474,15.701,87.384,0,0,0,24,2375
31-Aug-08,5351,15/9-F-14,14.83,252.346,104.092,156.706,11.756,24.32842,95.64,58.451,63.534,1474,204186,3,23.83,2460
01-Sep-08,5351,15/9-F-14,0,260.716,99.511,159.046,11.756,0,101.67,18.113,69.97,1474,0,0,24,2781
02-Sep-08,5351,15/9-F-14,15.29,252.326,104.235,156.29,11.756,26.2261,96.036,63.574,63.784,1345,187673,1,21.92,2596
03-Sep-08,5351,15/9-F-14,24,252.193,104.541,154.878,11.756,26.84607,97.316,71.788,65.015,2165,298774,1,24,2835
04-Sep-08,5351,15/9-F-14,24,252.293,104.58,154.812,11.756,27.02818,97.481,73.262,65.056,2187,302139,1,24,2873
05-Sep-08,5351,15/9-F-14,24,252.369,104.605,155.208,11.756,27.18871,97.161,70.383,64.947,2230,305847,1,24,3113
06-Sep-08,5351,15/9-F-14,16.88,252.796,104.615,155.241,11.756,26.66966,97.555,72.053,65.124,1442,199286,1,21.04,3184
07-Sep-08,5351,15/9-F-14,0,262.174,100.363,261.857,11.756,0,0.317,21.409,0.292,0,0,0,0,
08-Sep-08,5351,15/9-F-14,19.46,252.92,104.349,156.048,11.756,26.06243,96.873,67.99,64.602,1730,238728,1,23.13,1930
09-Sep-08,5351,15/9-F-14,24,252.37,104.614,155.039,11.756,27.52529,97.331,72.459,65.488,2273,194403,1,21.14,2490
10-Sep-08,5351,15/9-F-14,24,241.049,104.808,158.852,11.756,39.69013,82.197,77.586,49.073,4378,641010,6,24,3001
11-Sep-08,5351,15/9-F-14,24,237.059,104.879,160.05,11.756,42.01485,77.008,75.619,43.636,4814,700784,8,24,2987
12-Sep-08,5351,15/9-F-14,24,235.646,104.907,159.427,11.756,42.04636,76.218,75.814,42.896,4790,705462,8,24,2921
13-Sep-08,5351,15/9-F-14,24,233.44,104.919,159.182,11.756,44.17549,74.258,76.999,40.874,4926,720884,6,24,3017
14-Sep-08,5351,15/9-F-14,24,231.425,104.937,158.708,11.756,44.79585,72.717,78.375,39.331,4964,724922,7,24,3521
15-Sep-08,5351,15/9-F-14,24,229.797,104.954,158.086,11.756,45.06599,71.711,79.337,38.339,4970,724705,7,16.21,2279
16-Sep-08,5351,15/9-F-14,24,227.754,104.957,157.473,11.756,45.63054,70.281,79.974,36.897,4983,724441,7,0,0
17-Sep-08,5351,15/9-F-14,24,225.018,104.965,156.716,11.756,46.47459,68.302,80.2,34.906,5004,724363,7,0,0
18-Sep-08,5351,15/9-F-14,24,230.301,104.866,153.913,11.756,37.45192,76.388,75.566,43.623,3949,571258,17,0,0
19-Sep-08,5351,15/9-F-14,24,227.719,104.877,153.662,11.756,39.33426,74.057,77.587,41.135,4170,603266,6,10.96,134
20-Sep-08,5351,15/9-F-14,24,216.817,104.989,156.297,11.756,52.35206,60.52,80.738,26.968,5354,765204,6,24,2737
21-Sep-08,5351,15/9-F-14,22.33,220.149,104.917,154.839,11.756,45.46854,65.31,75.371,31.796,4521,643642,6,4.33,697
22-Sep-08,5351,15/9-F-14,22.58,217.294,104.955,154.501,11.756,47.8164,62.792,78.299,30.065,4690,668820,19,18.38,6153
23-Sep-08,5351,15/9-F-14,24,213.475,105.006,154.549,11.756,52.37012,58.926,79.343,25.556,5291,753658,21,23.46,4141
24-Sep-08,5351,15/9-F-14,24,211.802,105.021,153.946,11.756,53.29001,57.855,80.584,24.487,5337,757018,7,22.08,2872
25-Sep-08,5351,15/9-F-14,24,212.718,105.003,152.563,11.756,50.20584,60.155,80.221,26.959,4880,733460,21,22.17,3640
26-Sep-08,5351,15/9-F-14,24,209.007,105.025,153.315,11.756,55.54999,55.692,80.319,22.278,5454,773866,30,24,8346
27-Sep-08,5351,15/9-F-14,24,211.5,105.01,152.559,11.756,51.46524,58.941,77.152,25.777,4902,705251,46,17.33,7499
28-Sep-08,5351,15/9-F-14,24,209.36,105.027,152.612,11.756,53.96016,56.748,78.514,23.476,5157,736405,19,24,7736
29-Sep-08,5351,15/9-F-14,24,207.532,105.032,152.633,11.756,55.8095,54.899,78.697,21.531,5411,766071,10,24,7615
30-Sep-08,5351,15/9-F-14,18.17,214.276,104.889,152.422,11.756,44.25606,61.854,72.755,29.137,3282,469174,5,24,7487
01-Oct-08,5351,15/9-F-14,24,207.694,105.03,151.937,11.756,54.30095,55.757,79.983,22.456,5320,754941,7,24,7919
02-Oct-08,5351,15/9-F-14,24,207.085,105.031,151.552,11.756,54.20877,55.532,79.6,22.263,5570,789975,2,23.75,7374
03-Oct-08,5351,15/9-F-14,24,206.512,105.03,151.25,11.756,54.3008,55.263,78.578,22.027,5282,748825,2,24,8293
04-Oct-08,5351,15/9-F-14,24,207.673,105.019,150.346,11.756,51.40325,57.327,78.234,24.136,4954,724472,2,14,4307
05-Oct-08,5351,15/9-F-14,24,205.596,105.025,150.813,11.756,54.7527,54.783,78.942,21.452,5420,766949,2,24,8480
06-Oct-08,5351,15/9-F-14,22.17,215.263,104.938,148.705,11.756,38.50298,66.558,74.519,34.418,3485,484447,1,19,6364
07-Oct-08,5351,15/9-F-14,24,212.017,104.979,148.499,11.756,43.30487,63.517,75.382,30.846,4223,599591,3,24,8031
08-Oct-08,5351,15/9-F-14,24,211.897,104.982,148.26,11.756,43.266,63.637,78.194,30.975,4209,598520,4,24,9014
09-Oct-08,5351,15/9-F-14,24,211.818,104.981,148.182,11.756,43.29566,63.636,78.623,30.988,4202,596698,5,23.17,7723
10-Oct-08,5351,15/9-F-14,24,211.814,104.986,148.185,11.756,43.25631,63.629,77.768,30.975,4207,598685,3,23.08,7673
11-Oct-08,5351,15/9-F-14,24,211.866,104.989,148.175,11.756,43.31894,63.692,77.896,30.998,4232,603345,5,21.58,6740
12-Oct-08,5351,15/9-F-14,24,212.111,104.995,148.184,11.756,42.79612,63.927,78.423,31.319,4195,594618,4,24,8004
